,Unnamed: 0,No,page,nick,time,content,area,ip,ip_loc,length,against,agree,channel,hot,level,login_type,media_type,mid,stamp,time_ymd,time_mdh,cmntcount 
584,604,605,31,夜晚的机坪都是手电划过的痕迹,2018-08-08 16:51:45,吓得我赶紧看看我的贷款，真还不起,广西南宁,171.104.23.251,"广西自治区南宁市 电信 * GeoIP: Nanning, Guangxi, China * China Telecom",16,1533718305,0,cj,0,0,0,0,5B6AAF1C-AB6817FB-E17B085F-8C5-8C0,1533718305,2018-08-08,08-08 16,3189
585,605,606,31,柳绊长堤千万树,2018-08-08 16:51:45,学会一定程度上迎合环境也是情商的一种啊……有的人能消费名牌 喜欢就喜欢咯 你就跟他们说几句 当长个见识 孤单不是坏事 趁着多读读书 有知识有头脑 孩子就知道什么重要了,四川,223.104.215.15,"中国 移动 * GeoIP: Chengdu, Sichuan, China * China Mobile Guangdong",95,1533718305,0,cj,0,1,0,0,5B6AAF1C-DF68D70F-151450400-8C5-8C4,1533718305,2018-08-08,08-08 16,3188
586,606,607,31,肥肥喜欢次饼吗,2018-08-08 16:51:41,[跪了][跪了]韭菜说她长不动了,福建福州,110.84.145.68,"福建省福州市 电信 * GeoIP: Fuzhou, Fujian, China * China Telecom fujian",30,1533718301,0,cj,0,1,0,0,5B6AAF19-6E549144-950120DA-8C5-8EA,1533718301,2018-08-08,08-08 16,3187
587,607,608,31,章鱼渔渔渔,2018-08-08 16:51:34, 嘟..嘟..嘟,广东广州,183.236.36.162,"广东省广州市 移动 * GeoIP: Guangzhou, Guangdong, China * China Mobile",23,1533718294,0,cj,0,1,0,0,5B6AAF12-B7EC24A2-698267D4-8C5-8B3,1533718294,2018-08-08,08-08 16,3186
588,608,609,31,灰常杰少,2018-08-08 16:51:23,你们都别说了，我背着就好了,福建福州,110.85.35.121,"福建省福州市 电信 * GeoIP: Fuqing, Fujian, China * China Telecom fujian",13,1533718283,0,cj,0,0,0,0,5B6AAF0A-6E552379-C9C2C3FE-8C5-866,1533718283,2018-08-08,08-08 16,3185
589,609,610,31,好好说话要死吗,2018-08-08 16:51:05,没看懂啊,甘肃兰州,124.152.206.0,"甘肃省兰州市 联通 * GeoIP: Lanzhou, Gansu, China * China Unicom Gansu",12,1533718265,0,cj,0,1,0,0,5B6AAEF9-7C98CE00-BCAF4B56-8C5-7A4,1533718265,2018-08-08,08-08 16,3184
590,610,611,31,南柯一梦9212,2018-08-08 16:51:02,计生造成大部分孩子骄生惯养,广东,223.104.63.70,"广东省深圳市 移动 * GeoIP: Guangzhou, Guangdong, China * China Mobile",13,1533718262,0,cj,0,0,0,0,5B6AAEF3-DF683F46-64897763-8C5-924,1533718262,2018-08-08,08-08 16,3183
591,611,612,31,沉默的解廌,2018-08-08 16:50:48,辛辛苦苦长大的韭菜被别人割了，能算了？,海南三亚,223.104.23.31,"海南省 移动 * GeoIP: Haikou, Hainan, China * China Mobile Guangdong",28,1533718248,0,cj,0,1,0,0,5B6AAEE4-DF68171F-13F312695-8C5-8C4,1533718248,2018-08-08,08-08 16,3182
592,612,613,31,BEANjamin_L,2018-08-08 16:50:48,先生您好，请问需要贷款吗,广东,223.104.63.116,"广东省深圳市 移动 * GeoIP: Guangzhou, Guangdong, China * China Mobile",12,1533718248,0,cj,0,0,0,0,5B6AAEE6-DF683F74-681B42D7-8C5-8B4,1533718248,2018-08-08,08-08 16,3181
593,613,614,31,朋友翻车现场,2018-08-08 16:50:47,[亲亲]对不起我太穷了不配做人,四川雅安,182.132.138.6,"四川省雅安市 电信 * GeoIP: Chengdu, Sichuan, China * China Telecom Sichuan",15,1533718247,0,cj,0,0,0,0,5B6AAEE4-B6848A06-64071F89-8C5-8BD,1533718247,2018-08-08,08-08 16,3180
594,614,615,31,奥巴马的小情人,2018-08-08 16:50:35,对不住了，本韭菜实在买不起房。 小品里说的好“家有房屋千万所，睡觉只需三尺宽。,辽宁鞍山,59.44.136.100,"辽宁省鞍山市 电信 * GeoIP: Anshan, Liaoning, China * China Telecom Liaoning",39,1533718235,1,cj,0,0,0,0,5B6AAED9-3B2C8864-73D59CCF-8C5-8D0,1533718235,2018-08-08,08-08 16,3179
595,615,616,31,它没有性生活,2018-08-08 16:50:32,害怕不,福建厦门,120.41.75.62,"福建省厦门市 电信 * GeoIP: Xiamen, Fujian, China * China Telecom fujian",3,1533718232,0,cj,0,0,0,0,5B6AAED7-78294B3E-50A6A6EE-8C5-8EF,1533718232,2018-08-08,08-08 16,3178
596,616,617,31,月野兔Usako,2018-08-08 16:50:04,消费信贷导致没韭菜了？,江苏南通,117.136.67.145,"江苏省 移动 * GeoIP: Nantong, Jiangsu, China * China Mobile",11,1533718204,0,cj,0,0,0,0,5B6AAEB8-75884391-869C5691-8C5-8F0,1533718204,2018-08-08,08-08 16,3177
597,617,618,31,好好说话要死吗,2018-08-08 16:50:02,大家快来看这有一个大思想家,甘肃兰州,124.152.206.0,"甘肃省兰州市 联通 * GeoIP: Lanzhou, Gansu, China * China Unicom Gansu",24,1533718202,0,cj,0,2,0,0,5B6AAEB9-7C98CE00-BCAF4B56-8C5-7A4,1533718202,2018-08-08,08-08 16,3176
598,618,619,31,南怿Semul,2018-08-08 16:49:35,消费和收入是成正比的。那些无脑消费的终究是少数。。。话说这房子买了又不是从此以后都是你的，过个几十年还不是换个地方继续折腾。,贵州贵阳,1.204.137.203,"贵州省贵阳市 电信 * GeoIP: Guiyang, Guizhou, China * China Telecom Guizhou",62,1533718175,2,cj,0,0,0,0,5B6AAE9B-1CC89CB-DD552E0C-8C5-947,1533718175,2018-08-08,08-08 16,3175
599,619,620,31,HACKEADO,2018-08-08 16:49:12,正文和标题TM有啥关系？,上海,58.246.62.124,"上海市 联通 * GeoIP: Shanghai, China * China Unicom Shanghai network",12,1533718152,0,cj,0,0,0,0,5B6AAE86-3AF63E7C-8ACC0FD2-8C5-9CC,1533718152,2018-08-08,08-08 16,3174
600,620,621,32,的的1234,2018-08-08 16:48:16,[米奇比心],吉林长春,221.9.106.23,"吉林省长春市 联通 * GeoIP: Changchun, Jilin, China * China Unicom Jilin",14,1533718096,10,cj,0,1,0,0,5B6AAE4C-DD096A17-9F75764D-8C5-8FC,1533718096,2018-08-08,08-08 16,3173
601,621,622,32,TalDarinDAGE,2018-08-08 16:48:07,🐸👍🐻👎,辽宁沈阳,210.30.193.131,"辽宁省沈阳市 东北大学 * GeoIP: Shenyang, Liaoning, China * China Education and Research Network Center",8,1533718087,56,cj,0,0,0,0,5B6AAE42-D21EC183-166309302-8C5-82F,1533718087,2018-08-08,08-08 16,3172
602,622,623,32,请叫我四星,2018-08-08 16:48:07,这个锅。。接不起,广东东莞,103.218.216.49,"广东省东莞市 华为 * GeoIP: Shenzhen, Guangdong, China * Huawei Technologies Co.",8,1533718087,0,cj,0,0,0,0,5B6AAE43-67DAD831-6E264565-8C5-7E6,1533718087,2018-08-08,08-08 16,3171
603,623,624,32,神一样的薛定谔,2018-08-08 16:48:06,这批韭菜不行啊,江苏南京,153.3.216.18,"江苏省南京市 联通 * GeoIP: Beijing, China * China Unicom Jiangsu",7,1533718086,0,cj,0,0,0,0,5B6AAE41-9903D812-17C56368F-8C5-838,1533718086,2018-08-08,08-08 16,3170
604,624,625,32,翔哦,2018-08-08 16:47:51,这些消费根本无法给我造成债务，房子就能[摊手],浙江温州,60.181.108.46,"浙江省温州市 电信 * GeoIP: Wenzhou, Zhejiang, China * China Telecom Wenzhou",23,1533718071,3,cj,0,0,0,0,5B6AAE33-3CB56C2E-89E1F6B8-8C5-885,1533718071,2018-08-08,08-08 16,3169
605,625,626,32,一杯珍珠奶茶_,2018-08-08 16:47:27,赚钱不花，留着放棺材？！,广东广州,223.104.1.252,"广东省 移动 * GeoIP: Guangzhou, Guangdong, China * China Mobile",12,1533718047,0,cj,0,0,0,0,5B6AAE20-DF6801FC-70CD57D0-8C5-90A,1533718047,2018-08-08,08-08 16,3168
606,626,627,32,他是曦光-,2018-08-08 16:46:53,怎么了？出去旅游碍着您的眼了？父母愿意出钱让我出国涨见识难道有错？真是一股子酸味...,四川成都,182.148.61.20,"四川省成都市 电信 * GeoIP: Chengdu, Sichuan, China * China Telecom Sichuan",43,1533718013,0,cj,0,0,0,0,5B6AADFD-B6943D14-15F914738-8C5-844,1533718013,2018-08-08,08-08 16,3167
607,627,628,32,青山虫鸣2016,2018-08-08 16:46:45,外甥12岁，跟我说他们的同学都在比穿着，要穿耐克、阿迪等大牌，比手机比家世，而我外甥不在乎什么名牌，也不和同学讨论这些，于是同学疏远他，觉得他怪。他也觉得自己在班级里很孤单。我在想现在一些孩子的价值观是怎么了。,湖南长沙,117.136.24.232,"湖南省郴州市 移动 * GeoIP: Changsha, Hunan, China * China Mobile",105,1533718005,3,cj,0,0,0,0,5B6AADF1-758818E8-165BDF0D4-8C5-858,1533718005,2018-08-08,08-08 16,3166
608,628,629,32,你还是不了解我,2018-08-08 16:46:44,借贷行为确实存在着很多风险，但若说年轻人借贷会导致全国整个金融系统的悲剧性后果，甚至武断地说中国年轻人正带领国家走向危机，实属一家之言，这逻辑不敢恭维！,河北秦皇岛,123.183.138.0,"河北省秦皇岛市 电信 * GeoIP: Qinhuangdao, Hebei, China * China Telecom hebei",76,1533718004,3,cj,0,0,0,0,5B6AADF4-7BB78A00-A32B3FC5-8C5-935,1533718004,2018-08-08,08-08 16,3165
609,629,630,32,四川阿红,2018-08-08 16:46:44,这是个问题了[喵喵],四川德阳,119.5.76.76,"四川省德阳市 联通 * GeoIP: Chongqing, China * China Unicom SiChuan",10,1533718004,0,cj,0,0,0,0,5B6AADF1-77054C4C-8439CF79-8C5-8B9,1533718004,2018-08-08,08-08 16,3164
610,630,631,32,大脸猫塔普,2018-08-08 16:46:32,这么差就别生孩子了，反正下一代还这样啊[微笑],英国苏格兰,188.74.64.213,"英国  * GeoIP: Edinburgh, United Kingdom * PCCW Global Networks (UK) PLC",23,1533717992,0,cj,0,0,0,0,5B6AADE3-BC4A40D5-940E0DDC-8C5-9E5,1533717992,2018-08-08,08-08 16,3163
611,631,632,32,帟幕,2018-08-08 16:45:53,看文章我以为是哪个不过脑的大学生为毕业通宵写的论文,山西,117.136.91.228,"山西省 移动 * GeoIP: Taiyuan, Shanxi, China * China Mobile",25,1533717953,0,cj,0,0,0,0,5B6AADBE-75885BE4-70156BFE-8C5-832,1533717953,2018-08-08,08-08 16,3162
612,632,633,32,板烧鸡腿堡CCC,2018-08-08 16:45:43,有可能是章泽天的弟弟,广东深圳,113.87.182.105,"广东省深圳市 电信 * GeoIP: Shenzhen, Guangdong, China * China Telecom Guangdong",10,1533717943,0,cj,0,0,0,0,5B6AADB6-7157B669-7C9F9445-8C5-9A7,1533717943,2018-08-08,08-08 16,3161
613,633,634,32,他是曦光-,2018-08-08 16:45:19,其他先不说，父母愿意出钱让我去国外旅游读书怎么了？晒个旅游照怎么就碍着您的眼了？年轻人多走出国门涨涨见识难道不是一件极好的事吗？,四川成都,182.148.61.20,"四川省成都市 电信 * GeoIP: Chengdu, Sichuan, China * China Telecom Sichuan",64,1533717919,2,cj,0,0,0,0,5B6AAD9B-B6943D14-15F914738-8C5-844,1533717919,2018-08-08,08-08 16,3160
614,634,635,32,11afantasy,2018-08-08 16:45:16,明明家里多套房,湖北武汉,113.57.182.233,"湖北省武汉市 联通 * GeoIP: Wuhan, Hubei, China * China Unicom HuBei",18,1533717916,0,cj,0,1,0,0,5B6AAD9B-7139B6E9-8B6E765B-8C5-86C,1533717916,2018-08-08,08-08 16,3159
615,635,636,32,哔叔叔,2018-08-08 16:44:42,回复 @卡兹SAMA今天也帅的和小鸟一样:是啊，广州内城20-30年楼龄二手6W，珠江新城10+W，然后新并了两个地级市通地铁8K一直飙。所以广州看起来好像生活成本很低，很不像一线。,广东广州,42.197.212.22,"广东省广州市 鹏博士 * GeoIP: Beijing, China * Beijing Dian-Xin-Tong Network Technologies Co.",91,1533717882,0,cj,0,10,0,0,5B6AAD76-2AC5D416-97FC4C53-8C5-7DF,1533717882,2018-08-08,08-08 16,3158
616,636,637,32,一颗大大大大大豆,2018-08-08 16:44:28,要是大多数年轻人凭自己努力买得起房子，谁会不买,四川成都,222.212.193.150,"四川省成都市 电信 * GeoIP: Chengdu, Sichuan, China * China Telecom Sichuan",31,1533717868,0,cj,0,2,0,0,5B6AAD6A-DED4C196-60A91CC0-8C5-8ED,1533717868,2018-08-08,08-08 16,3157
617,637,638,32,八夫人很耶,2018-08-08 16:43:33,你赶紧买个北京房吧,北京,101.254.159.226,"北京市  * GeoIP: Beijing, China * Beijing flash newsletter cas telecommunication tec",9,1533717813,0,cj,0,0,0,0,5B6AAD35-65FE9FE2-623E633B-8C5-877,1533717813,2018-08-08,08-08 16,3156
618,639,640,32,故人城墓,2018-08-08 16:43:22,就是的 又不是买奢侈品 买个手机喝个星巴克能喝到负债 真绝 买不起房还不能买买手机  一个大型媒体能发出这种文章 完蛋了,安徽淮北,58.243.250.80,"安徽省 联通 * GeoIP: Hefei, Anhui, China * Anhui NOC 3G NET IPPOOL",74,1533717802,0,cj,0,1,0,0,5B6AAD2A-3AF3FA50-CD8FF304-8C5-94A,1533717802,2018-08-08,08-08 16,3155
619,638,639,32,苏州街颜值担当,2018-08-08 16:43:22,@木子王御 这里评论有意思,北京,119.61.66.130,"北京市 263 * GeoIP: Chaoyang, Liaoning, China * Beijing Jingxun Public Information Technology Co.",13,1533717802,0,cj,0,0,0,0,5B6AAD26-773D4282-B49976C9-8C5-986,1533717802,2018-08-08,08-08 16,3154
620,640,641,33,胡梦小鱼,2018-08-08 16:42:17,不伺候了[doge],北京,114.246.150.22,"北京市 联通 * GeoIP: Haidian, Beijing, China * China Unicom Beijing",10,1533717737,0,cj,0,0,0,0,5B6AACE4-72F69616-661DA574-8C5-882,1533717737,2018-08-08,08-08 16,3153
621,641,642,33,岭青,2018-08-08 16:42:04,这个调调很搞事啊……,四川成都,222.209.27.233,"四川省成都市 电信 * GeoIP: Chengdu, Sichuan, China * China Telecom Sichuan",10,1533717724,0,cj,0,0,0,0,5B6AACDC-DED11BE9-14CA4D84E-8C5-8CA,1533717724,2018-08-08,08-08 16,3152
622,642,643,33,-HeZH,2018-08-08 16:39:51,万事考虑周全也太难了，还是简单点好,浙江,223.104.247.54,"浙江省 移动 * GeoIP: Hangzhou, Zhejiang, China * China Mobile",24,1533717591,0,cj,0,1,0,0,5B6AAC53-DF68F736-9C847E15-8C5-8D0,1533717591,2018-08-08,08-08 16,3151
623,643,644,33,奥巴马的小情人,2018-08-08 16:37:48,不买房不结婚不要孩子，有份喜欢的工作，挣钱给父母买点礼物，出去玩，各地旅行，吃美味，交两个好朋友，没事就网上冲浪看看电影追追剧。老了去养老院和各种同龄人打牌聊天。,辽宁鞍山,59.44.136.100,"辽宁省鞍山市 电信 * GeoIP: Anshan, Liaoning, China * China Telecom Liaoning",103,1533717468,45,cj,0,1,0,0,5B6AABDA-3B2C8864-73D59CCF-8C5-8D0,1533717468,2018-08-08,08-08 16,3150
624,644,645,33,思子_谈崩专家本崩,2018-08-08 16:35:47,前后是两件事,湖北武汉,111.175.51.41,"湖北省武汉市 电信 * GeoIP: Wuhan, Hubei, China * China Telecom Hubei",20,1533717347,0,cj,0,1,0,0,5B6AAB60-6FAF3329-14E466BF7-8C5-869,1533717347,2018-08-08,08-08 16,3149
625,645,646,33,幼稚园小班班花就是我啦,2018-08-08 16:35:36,我倒是不想贷款，不贷款房子那么贵睡大街吗？睡大街也行，没房子就没户口，孩子就没地方上学。不想生孩子吧，你们又说生孩子是国事。怎么做对，你说说？,陕西西安,117.35.134.195,"陕西省西安市 电信 * GeoIP: Xian, Shaanxi, China * China Telecom Shanxi(SN)",71,1533717336,0,cj,0,0,0,0,5B6AAB57-752386C3-A3E18FCC-8C5-907,1533717336,2018-08-08,08-08 16,3148
626,646,647,33,克莱登大学优秀肄业生,2018-08-08 16:35:30,这锅都能甩到90后身上[吃瓜],北京,114.242.250.92,"北京市 联通 * GeoIP: Beijing, China * China Unicom Beijing",15,1533717330,0,cj,0,0,0,0,5B6AAB52-72F2FA5C-A1FCE8E7-8C5-8F7,1533717330,2018-08-08,08-08 16,3147
627,647,648,33,灰原之雨,2018-08-08 16:35:23,有意思的三代人。年轻人搞垮了未来,广东深圳,113.97.32.28,"广东省深圳市 电信 * GeoIP: Shenzhen, Guangdong, China * China Telecom Guangdong",16,1533717323,1,cj,0,0,0,0,5B6AAB47-7161201C-720DF2A1-8C5-909,1533717323,2018-08-08,08-08 16,3146
628,648,649,33,哔叔叔,2018-08-08 16:35:17,回复 @卡兹SAMA今天也帅的和小鸟一样:[哆啦A梦汗]广州很惨的，刚刚被迫并了两个穷得一批的地级市，为了联系其他省份更紧密，广州并它们为了搞好交通，现在在那边疯狂通地铁，又加几个高铁站。相对深圳爽得一批，和直辖市那么爽了。[哆啦A梦汗]然后现在广州平均房价很低，区与区之间差天共地。,广东广州,42.197.212.22,"广东省广州市 鹏博士 * GeoIP: Beijing, China * Beijing Dian-Xin-Tong Network Technologies Co.",142,1533717317,0,cj,0,8,0,0,5B6AAB40-2AC5D416-97FC4C53-8C5-7DF,1533717317,2018-08-08,08-08 16,3145
629,649,650,33,57牛奶_话痨慎fo,2018-08-08 16:35:10,你真的分期买房子吗[允悲]我咋觉得不如租房子,辽宁沈阳,42.249.51.121,"辽宁省 电信 * GeoIP: Shenyang, Liaoning, China * China Telecom",22,1533717310,0,cj,0,0,0,0,5B6AAB3A-2AF93379-5E7F0382-8C5-91F,1533717310,2018-08-08,08-08 16,3144
630,650,651,33,Ah一坨肉松呀,2018-08-08 16:34:26,现在该担心的是全球变暖，人类多久后会灭绝，少点塑料，少点二氧化碳排放[挖鼻],江苏苏州,58.211.67.242,"江苏省苏州市 电信 * GeoIP: Nanjing, Jiangsu, China * China Telecom jiangsu",38,1533717266,0,cj,0,0,0,0,5B6AAB11-3AD343F2-AA55082A-8C5-8AC,1533717266,2018-08-08,08-08 16,3143
631,651,652,33,Feee-a,2018-08-08 16:34:09,[笑而不语]谁知道是不是上面的意思呢,福建福州,106.122.7.184,"福建省 电信 * GeoIP: Guangzhou, Guangdong, China * China Telecom",28,1533717249,0,cj,0,1,0,0,5B6AAB00-6A7A07B8-E8296306-8C5-827,1533717249,2018-08-08,08-08 16,3142
632,652,653,33,huajingbaobao,2018-08-08 16:33:52,"实名支持某/da/da上冥/币,整天xjb整没用的就不说了,甩锅太恶心",广东佛山,183.238.199.241,"广东省佛山市 移动 * GeoIP: Foshan, Guangdong, China * China Mobile",35,1533717232,0,cj,0,0,0,0,5B6AAAF0-B7EEC7F1-15F460C68-8C5-80A,1533717232,2018-08-08,08-08 16,3141
633,653,654,33,nagaoto,2018-08-08 16:33:34,就那点钱也不知道是够买厕所还是厨房的,浙江宁波,115.215.32.123,"浙江省宁波市 电信 * GeoIP: Ningbo, Zhejiang, China * China Telecom Ningbo",29,1533717214,0,cj,0,1,0,0,5B6AAADE-73D7207B-6BD39B05-8C5-859,1533717214,2018-08-08,08-08 16,3140
634,654,655,33,夏天来了还不减肥,2018-08-08 16:33:33,[吃瓜]我身上最大的债务就是一个名叫房贷的东西,湖北武汉,113.57.183.254,"湖北省武汉市 联通 * GeoIP: Wuhan, Hubei, China * China Unicom HuBei",23,1533717212,0,cj,0,0,0,0,5B6AAAD8-7139B7FE-A08BE831-8C5-8AD,1533717213,2018-08-08,08-08 16,3139
635,655,656,33,PeaceSUElove,2018-08-08 16:33:00,擦…嚯嚯差不多了该找接盘侠了[挖鼻],黑龙江哈尔滨,1.189.205.219,"黑龙江省哈尔滨市 联通 * GeoIP: Harbin, Heilongjiang, China * China Unicom Heilongjiang",18,1533717180,1,cj,0,0,0,0,5B6AAAB8-1BDCDDB-80269636-8C5-951,1533717180,2018-08-08,08-08 16,3138
636,656,657,33,憋说话表哥来了,2018-08-08 16:32:54,[喵喵]有多少花多少，但我不去借[喵喵],广东佛山,202.168.163.13,"广东省佛山市 视通宽带 * GeoIP: Jiangmen, Guangdong, China * Guangdong Cable Corporation Limited",20,1533717174,0,cj,0,0,0,0,5B6AAAB2-CAA8A30D-15175F049-8C5-854,1533717174,2018-08-08,08-08 16,3137
637,657,658,33,YL王,2018-08-08 16:32:33,我18岁的时候报章天天讲勤劳致富，万元户……,江苏徐州,49.92.143.120,"江苏省 电信 * GeoIP: Wuxi, Jiangsu, China * China Telecom jiangsu",22,1533717153,0,cj,0,0,0,0,5B6AAA9D-315C8F78-6AF2B7D3-8C5-876,1533717153,2018-08-08,08-08 16,3136
638,658,659,33,八荒六合唯孤独尊,2018-08-08 16:32:27,主流的媒体舆论引导孩子的三观，而很多的无良媒体影响着孩子的性格，下一代都快被毁了，世界观、人生观、价值观都被扭曲，抗日神剧、提倡打着环保幌子为自己谋求利益的动画、没有下限的小说…,黑龙江哈尔滨,112.103.184.96,"黑龙江省哈尔滨市 电信 * GeoIP: Harbin, Heilongjiang, China * China Telecom Heilongjiang",89,1533717147,0,cj,0,0,0,0,5B6AAA9A-7067B860-15B8D413D-8C5-89A,1533717147,2018-08-08,08-08 16,3135
639,659,660,33,快嗦我是不是你的小仙侣,2018-08-08 16:32:25,笑死了用部分人群就直接代表中国年轻人了，那我不当年轻人当老年人好了,广西南宁,219.159.71.84,"广西自治区南宁市 电信 * GeoIP: Nanning, Guangxi, China * China Telecom Guangxi",33,1533717145,0,cj,0,0,0,0,5B6AAA95-DB9F4754-9F1F1292-8C5-89C,1533717145,2018-08-08,08-08 16,3134
640,660,661,34,软恩RYAN,2018-08-08 16:32:05,谬赞了，不敢当,北京,60.247.30.98,"北京市  * GeoIP: Beijing, China * China Telecom Beijing",7,1533717125,0,cj,0,0,0,0,5B6AAA81-3CF71E62-5AE479DA-8C5-889,1533717125,2018-08-08,08-08 16,3133
641,661,662,34,五号公园的小子,2018-08-08 16:31:38,那这么说，我四条腿都被打断了？,浙江,112.17.244.40,"浙江省 移动 * GeoIP: Hangzhou, Zhejiang, China * China Mobile",15,1533717098,0,cj,0,0,0,0,5B6AAA69-7011F428-9DD97B49-8C5-8CC,1533717098,2018-08-08,08-08 16,3132
642,662,663,34,bh啊哈嗯哼啊哈嗯哼啊哈嗯哼,2018-08-08 16:31:02,太恶心了！,河南,223.104.105.115,"河南省 移动 * GeoIP: Zhengzhou, Henan, China * Henan Mobile Communications Co.,Ltd",5,1533717062,0,cj,0,0,0,0,5B6AAA43-DF686973-7492E5AF-8C5-953,1533717062,2018-08-08,08-08 16,3131
643,663,664,34,GK工坊,2018-08-08 16:30:46,等等，日常开销怎么产生债务？除了房贷和奢侈品，正常人很难产生债务的吧？房贷这是ZF的锅啊（奢侈品是社会风气的锅,吉林,175.20.225.185,"吉林省吉林市 联通 * GeoIP: Panshi, Jilin, China * China Unicom Jilin",55,1533717046,0,cj,0,0,0,0,5B6AAA32-AF14E1B9-62FAC8E5-8C5-8A2,1533717046,2018-08-08,08-08 16,3130
